0,0.84,1.68,2.52,3.36,4.19,5.03,5.86,6.69,7.52,8.35,9.17,9.99,10.8,11.62,12.42,13.23,14.03,14.82,15.61,16.39,17.17,17.94,18.71,19.47,20.22,20.97,21.71,22.44,23.17,23.89,24.6,25.31,26.01,26.7,27.39,28.07,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,27.75,26.74,25.72,24.68,23.62,22.54,21.44,20.33,19.2,18.06,16.9,15.73,14.54,13.34,12.13,10.91,9.68,8.44,7.19,5.93,4.67,3.4,2.13,0.86,-0.41,-1.69,-2.96,-4.23,-5.49,-6.75,-8,-9.25,-10.48,-11.71,-12.92,-14.13,-15.32,-16.49,-17.66,-18.81,-19.94,-21.06,-22.16,-23.24,-24.31,-25.36,-26.39,-27.4,-28.4,-29.37,-30.33,-31.27,-32.19,-33.09,-33.98,-34.85,-35.69,-36.53,-37.34,-38.14,-38.92,-39.68,-40.42,-41.15,-41.87,-42.57,-43.25,-43.92,-44.57,-45.21,-45.84,-46.45,-47.05,-47.63,-48.21,-48.21,-47.01,-45.73,-44.37,-42.93,-41.41,-39.81,-38.13,-36.38,-34.55,-32.67,-30.73,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-28.74,-27.75,-26.74,-25.72,-24.68,-23.62,-22.54,-21.44,-20.33,-19.2,-18.06,-16.9,-15.73,-14.54,-13.34,-12.13,-10.91,-9.68,-8.44,-7.19,-5.93,-4.67,-3.4,-2.13,-0.86,0.41,1.69,2.96,4.23,5.49,6.75,8,9.25,10.48,11.71,12.92,14.13,15.32,16.49,17.66,18.81,19.94,21.06,22.16,23.24,24.31,25.36,26.39,27.4,28.4,29.37,30.33,31.27,32.19,33.09,33.98,34.85,35.69,36.53,37.34,38.14,38.92,39.68,40.42,41.15,41.87,42.57,43.25,43.92,44.57,45.21,45.84,46.45,47.05,47.63,48.21,48.21,47.62,47.01,46.38,45.73,45.06,44.37,43.66,42.93,42.18,41.41,40.62,39.81,39.81,39.04,38.25,37.45,36.62,35.78,34.92,34.05,33.15,32.24,31.31,30.35,29.38,28.39,27.39,26.36,25.31,24.25,23.17,22.07,20.95,19.82,18.67,17.5,16.32,15.12,13.91,12.69,11.46,10.21,8.96,7.7,6.42,5.15,3.87,2.58,1.29,0
90,89.99,89.97,89.92,89.86,89.79,89.69,89.58,89.46,89.31,89.15,88.97,88.78,88.57,88.34,88.09,87.83,87.56,87.26,86.95,86.63,86.29,85.93,85.56,85.17,84.77,84.35,83.91,83.46,82.99,82.51,82.02,81.51,80.98,80.44,79.88,79.31,78.73,78.73,78.64,78.51,78.33,78.12,77.86,77.56,77.22,76.85,76.43,75.97,75.47,74.93,74.93,75.72,76.49,77.24,77.96,78.64,79.31,79.94,80.54,81.11,81.66,82.17,82.64,83.09,83.5,83.88,84.22,84.52,84.79,85.03,85.22,85.38,85.5,85.59,85.63,85.64,85.61,85.54,85.43,85.28,85.1,84.88,84.62,84.33,84,83.63,83.24,82.8,82.34,81.84,81.31,80.74,80.15,79.53,78.88,78.2,77.49,76.76,76,75.21,74.4,73.56,72.7,71.81,70.9,69.97,69.01,68.03,67.02,65.99,64.94,63.86,62.75,61.62,60.46,59.27,58.05,56.8,55.52,54.2,52.85,51.45,50,48.51,46.96,45.34,45.34,49.1,52.65,56.01,59.2,62.22,65.07,67.76,70.28,72.64,74.84,76.87,78.73,78.73,78.64,78.51,78.33,78.12,77.86,77.56,77.22,76.85,76.43,75.97,75.47,74.93,74.93,75.72,76.49,77.24,77.96,78.64,79.31,79.94,80.54,81.11,81.66,82.17,82.64,83.09,83.5,83.88,84.22,84.52,84.79,85.03,85.22,85.38,85.5,85.59,85.63,85.64,85.61,85.54,85.43,85.28,85.1,84.88,84.62,84.33,84,83.63,83.24,82.8,82.34,81.84,81.31,80.74,80.15,79.53,78.88,78.2,77.49,76.76,76,75.21,74.4,73.56,72.7,71.81,70.9,69.97,69.01,68.03,67.02,65.99,64.94,63.86,62.75,61.62,60.46,59.27,58.05,56.8,55.52,54.2,52.85,51.45,50,48.51,46.96,45.34,45.34,47.37,49.33,51.21,53.02,54.76,56.43,58.03,59.57,61.05,62.46,63.82,65.11,65.11,66.39,67.63,68.84,70.01,71.14,72.25,73.32,74.35,75.36,76.34,77.28,78.2,79.08,79.93,80.75,81.54,82.3,83.02,83.72,84.37,85,85.59,86.15,86.67,87.15,87.6,88.01,88.39,88.72,89.02,89.28,89.5,89.68,89.82,89.92,89.98,90
0,0.01,0.03,0.06,0.1,0.16,0.23,0.31,0.41,0.52,0.64,0.78,0.93,1.09,1.26,1.45,1.65,1.87,2.1,2.34,2.6,2.87,3.15,3.45,3.76,4.09,4.43,4.79,5.16,5.54,5.94,6.36,6.79,7.24,7.7,8.18,8.68,9.19,9.19,7.97,6.79,5.66,4.57,3.52,2.52,1.56,0.65,-0.22,-1.05,-1.84,-2.58,-2.58,-3.53,-4.44,-5.31,-6.15,-6.94,-7.7,-8.42,-9.1,-9.75,-10.35,-10.91,-11.44,-11.93,-12.38,-12.78,-13.15,-13.48,-13.77,-14.02,-14.23,-14.4,-14.53,-14.62,-14.66,-14.67,-14.64,-14.56,-14.45,-14.29,-14.1,-13.86,-13.59,-13.27,-12.92,-12.52,-12.09,-11.62,-11.1,-10.55,-9.96,-9.33,-8.66,-7.96,-7.21,-6.43,-5.61,-4.75,-3.85,-2.92,-1.94,-0.93,0.12,1.21,2.34,3.51,4.72,5.98,7.27,8.61,9.99,11.42,12.9,14.43,16,17.63,19.32,21.07,22.88,24.76,26.71,28.73,30.85,33.06,35.37,37.8,37.8,34.41,31.29,28.39,25.7,23.19,20.83,18.61,16.52,14.54,12.67,10.89,9.19,9.19,7.97,6.79,5.66,4.57,3.52,2.52,1.56,0.65,-0.22,-1.05,-1.84,-2.58,-2.58,-3.53,-4.44,-5.31,-6.15,-6.94,-7.7,-8.42,-9.1,-9.75,-10.35,-10.91,-11.44,-11.93,-12.38,-12.78,-13.15,-13.48,-13.77,-14.02,-14.23,-14.4,-14.53,-14.62,-14.66,-14.67,-14.64,-14.56,-14.45,-14.29,-14.1,-13.86,-13.59,-13.27,-12.92,-12.52,-12.09,-11.62,-11.1,-10.55,-9.96,-9.33,-8.66,-7.96,-7.21,-6.43,-5.61,-4.75,-3.85,-2.92,-1.94,-0.93,0.12,1.21,2.34,3.51,4.72,5.98,7.27,8.61,9.99,11.42,12.9,14.43,16,17.63,19.32,21.07,22.88,24.76,26.71,28.73,30.85,33.06,35.37,37.8,37.8,36.55,35.4,34.36,33.42,32.57,31.8,31.12,30.51,29.97,29.5,29.1,28.75,28.75,27.09,25.49,23.96,22.5,21.09,19.73,18.43,17.19,15.99,14.84,13.74,12.69,11.68,10.71,9.79,8.91,8.08,7.29,6.54,5.83,5.16,4.53,3.95,3.4,2.9,2.44,2.01,1.63,1.29,0.99,0.72,0.5,0.32,0.18,0.08,0.02,0
0,0.54,1.08,1.62,2.16,2.7,3.23,3.77,4.3,4.83,5.35,5.87,6.39,6.91,7.42,7.93,8.43,8.93,9.42,9.91,10.4,10.87,11.35,11.82,12.28,12.74,13.19,13.64,14.08,14.52,14.95,15.38,15.8,16.22,16.63,17.03,17.43,17.83,17.83,17.92,18.01,18.12,18.23,18.36,18.5,18.64,18.8,18.97,19.15,19.34,19.55,19.55,19.7,19.86,20,20.14,20.27,20.4,20.51,20.62,20.72,20.81,20.9,20.97,21.03,21.09,21.14,21.17,21.2,21.21,21.22,21.22,21.2,21.18,21.15,21.11,21.05,20.99,20.92,20.84,20.75,20.66,20.55,20.44,20.32,20.19,20.05,19.91,19.77,19.61,19.46,19.29,19.13,18.95,18.78,18.6,18.42,18.24,18.05,17.87,17.68,17.49,17.3,17.11,16.93,16.74,16.55,16.36,16.18,15.99,15.81,15.63,15.45,15.28,15.11,14.94,14.77,14.6,14.44,14.29,14.14,13.99,13.84,13.71,13.57,13.44,13.32,13.32,11.35,9.29,7.14,4.88,2.5,-0,-2.64,-5.41,-8.32,-11.36,-14.54,-17.83,-17.83,-17.92,-18.01,-18.12,-18.23,-18.36,-18.5,-18.64,-18.8,-18.97,-19.15,-19.34,-19.55,-19.55,-19.7,-19.86,-20,-20.14,-20.27,-20.4,-20.51,-20.62,-20.72,-20.81,-20.9,-20.97,-21.03,-21.09,-21.14,-21.17,-21.2,-21.21,-21.22,-21.22,-21.2,-21.18,-21.15,-21.11,-21.05,-20.99,-20.92,-20.84,-20.75,-20.66,-20.55,-20.44,-20.32,-20.19,-20.05,-19.91,-19.77,-19.61,-19.46,-19.29,-19.13,-18.95,-18.78,-18.6,-18.42,-18.24,-18.05,-17.87,-17.68,-17.49,-17.3,-17.11,-16.93,-16.74,-16.55,-16.36,-16.18,-15.99,-15.81,-15.63,-15.45,-15.28,-15.11,-14.94,-14.77,-14.6,-14.44,-14.29,-14.14,-13.99,-13.84,-13.71,-13.57,-13.44,-13.32,-13.32,-12.36,-11.37,-10.36,-9.32,-8.26,-7.17,-6.05,-4.9,-3.72,-2.51,-1.27,-0,-0,-0,0,0,0,0,0,0,-0,-0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0
-90,-89.99,-89.96,-89.91,-89.84,-89.75,-89.64,-89.51,-89.36,-89.2,-89.01,-88.81,-88.58,-88.34,-88.09,-87.81,-87.52,-87.22,-86.89,-86.56,-86.21,-85.84,-85.46,-85.07,-84.67,-84.25,-83.82,-83.39,-82.94,-82.48,-82.02,-81.54,-81.06,-80.57,-80.08,-79.58,-79.07,-78.56,-78.56,-77.31,-76.06,-74.82,-73.58,-72.34,-71.11,-69.88,-68.66,-67.44,-66.22,-65,-63.79,-63.79,-63.96,-64.16,-64.37,-64.6,-64.84,-65.11,-65.39,-65.69,-66,-66.32,-66.66,-67.01,-67.38,-67.75,-68.13,-68.52,-68.92,-69.33,-69.74,-70.16,-70.58,-71.01,-71.44,-71.87,-72.3,-72.73,-73.17,-73.6,-74.03,-74.46,-74.89,-75.32,-75.75,-76.17,-76.6,-77.02,-77.44,-77.86,-78.28,-78.69,-79.11,-79.53,-79.94,-80.36,-80.78,-81.2,-81.62,-82.05,-82.48,-82.92,-83.36,-83.8,-84.26,-84.72,-85.19,-85.67,-86.15,-86.65,-87.16,-87.69,-88.23,-88.78,-89.35,-89.94,-90.54,-91.17,-91.82,-92.49,-93.19,-93.92,-94.68,-95.47,-96.31,-97.18,-98.11,-98.11,-95.74,-93.52,-91.43,-89.46,-87.62,-85.9,-84.32,-82.87,-81.56,-80.4,-79.4,-78.56,-78.56,-77.31,-76.06,-74.82,-73.58,-72.34,-71.11,-69.88,-68.66,-67.44,-66.22,-65,-63.79,-63.79,-63.96,-64.16,-64.37,-64.6,-64.84,-65.11,-65.39,-65.69,-66,-66.32,-66.66,-67.01,-67.38,-67.75,-68.13,-68.52,-68.92,-69.33,-69.74,-70.16,-70.58,-71.01,-71.44,-71.87,-72.3,-72.73,-73.17,-73.6,-74.03,-74.46,-74.89,-75.32,-75.75,-76.17,-76.6,-77.02,-77.44,-77.86,-78.28,-78.69,-79.11,-79.53,-79.94,-80.36,-80.78,-81.2,-81.62,-82.05,-82.48,-82.92,-83.36,-83.8,-84.26,-84.72,-85.19,-85.67,-86.15,-86.65,-87.16,-87.69,-88.23,-88.78,-89.35,-89.94,-90.54,-91.17,-91.82,-92.49,-93.19,-93.92,-94.68,-95.47,-96.31,-97.18,-98.11,-98.11,-97.5,-96.95,-96.44,-95.99,-95.58,-95.22,-94.9,-94.62,-94.37,-94.17,-94,-93.86,-93.86,-93.48,-93.13,-92.8,-92.5,-92.23,-91.98,-91.75,-91.54,-91.35,-91.18,-91.02,-90.88,-90.76,-90.64,-90.54,-90.45,-90.38,-90.31,-90.25,-90.2,-90.16,-90.12,-90.1,-90.07,-90.05,-90.04,-90.03,-90.02,-90.01,-90.01,-90,-90,-90,-90,-90,-90,-90
0,0.84,1.68,2.52,3.35,4.18,5.01,5.84,6.66,7.48,8.29,9.09,9.89,10.68,11.46,12.23,13,13.76,14.5,15.24,15.97,16.68,17.39,18.08,18.77,19.44,20.1,20.75,21.39,22.01,22.63,23.23,23.82,24.4,24.97,25.52,26.07,26.6,26.6,26.19,25.77,25.35,24.93,24.5,24.07,23.64,23.19,22.74,22.28,21.82,21.34,21.34,20.3,19.24,18.18,17.1,16.02,14.92,13.82,12.7,11.58,10.45,9.31,8.16,7.01,5.85,4.68,3.51,2.33,1.15,-0.03,-1.21,-2.4,-3.58,-4.77,-5.95,-7.13,-8.31,-9.48,-10.65,-11.81,-12.96,-14.1,-15.24,-16.36,-17.47,-18.57,-19.66,-20.73,-21.79,-22.83,-23.86,-24.87,-25.87,-26.84,-27.8,-28.74,-29.66,-30.56,-31.45,-32.31,-33.16,-33.98,-34.79,-35.58,-36.34,-37.09,-37.82,-38.53,-39.22,-39.89,-40.54,-41.17,-41.78,-42.38,-42.96,-43.52,-44.06,-44.58,-45.08,-45.56,-46.03,-46.48,-46.91,-47.31,-47.7,-48.07,-48.07,-47.09,-45.94,-44.64,-43.17,-41.56,-39.81,-37.91,-35.89,-33.73,-31.46,-29.08,-26.6,-26.6,-26.19,-25.77,-25.35,-24.93,-24.5,-24.07,-23.64,-23.19,-22.74,-22.28,-21.82,-21.34,-21.34,-20.3,-19.24,-18.18,-17.1,-16.02,-14.92,-13.82,-12.7,-11.58,-10.45,-9.31,-8.16,-7.01,-5.85,-4.68,-3.51,-2.33,-1.15,0.03,1.21,2.4,3.58,4.77,5.95,7.13,8.31,9.48,10.65,11.81,12.96,14.1,15.24,16.36,17.47,18.57,19.66,20.73,21.79,22.83,23.86,24.87,25.87,26.84,27.8,28.74,29.66,30.56,31.45,32.31,33.16,33.98,34.79,35.58,36.34,37.09,37.82,38.53,39.22,39.89,40.54,41.17,41.78,42.38,42.96,43.52,44.06,44.58,45.08,45.56,46.03,46.48,46.91,47.31,47.7,48.07,48.07,47.47,46.85,46.2,45.54,44.86,44.16,43.45,42.73,42.01,41.28,40.54,39.81,39.81,39.04,38.25,37.45,36.62,35.78,34.92,34.05,33.15,32.24,31.31,30.35,29.38,28.39,27.39,26.36,25.31,24.25,23.17,22.07,20.95,19.82,18.67,17.5,16.32,15.12,13.91,12.69,11.46,10.21,8.96,7.7,6.42,5.15,3.87,2.58,1.29,0
